code,virtual_medical_product_code,trade_family_code
39939611000001107,12911011000001100,9690801000001108
3994011000001105,331981009,9456901000001109
39940611000001100,39940411000001103,154631000001109
39940911000001106,39944911000001101,12459901000001109
39942211000001101,39944811000001106,154591000001109
39943711000001100,39964911000001106,154791000001100
3994811000001104,4033711000001105,9317901000001108
39948411000001100,10604311000001109,154831000001105
3995611000001102,4018711000001109,9298301000001103
3995711000001106,4009711000001102,9517101000001107
39959711000001104,39965211000001101,9662701000001103
3996111000001104,36045011000001103,9578201000001108
3996611000001107,4009611000001106,9555601000001100
39967111000001103,35403611000001107,154991000001102
39967311000001101,35566111000001102,154991000001102
39968211000001108,35920811000001107,9403301000001105
39968411000001107,317291008,9525401000001102
39968711000001101,326583009,9258501000001104
39968911000001104,32472211000001106,10714001000001104
39969111000001109,36130911000001104,11376501000001104
39969311000001106,33550711000001102,9286601000001109
39969611000001101,39992411000001107,154871000001107
39969911000001107,39992511000001106,154871000001107
39970311000001109,39992311000001100,154871000001107
39970511000001103,40015611000001105,154881000001109
3997611000001109,348445008,9581001000001103
3997811000001108,36051111000001101,9567701000001109
3998111000001100,4033811000001102,9574901000001106
39993311000001105,40087411000001104,155281000001109
39994111000001105,40015511000001106,13118601000001107
39994411000001100,40015411000001107,13118601000001107
39997411000001105,40039211000001100,11971001000001105
39997611000001108,40039211000001100,11971001000001105
39998611000001107,40103511000001102,163841000001109
39998911000001101,40039211000001100,11971001000001105
39999511000001102,40039211000001100,11971001000001105
39999911000001109,40039211000001100,11971001000001105
4000011000001107,36055111000001104,9515901000001104
40000311000001109,40103411000001101,163841000001109
400011000001109,330507008,9457001000001108
40006411000001100,40103011000001105,174081000001103
40006711000001106,40103011000001105,174081000001103
40007111000001108,40087311000001106,11971001000001105
4000811000001101,38895711000001103,9330401000001105
4001111000001102,330157005,9450201000001101
40011711000001103,40103011000001105,174081000001103
4001411000001107,36057211000001102,9297201000001108
40014111000001101,40103011000001105,174081000001103
40014411000001106,40103011000001105,174081000001103
40014811000001108,40110211000001107,174081000001103
40015011000001103,40103011000001105,174081000001103
40016411000001103,40102911000001102,174091000001101
40016711000001109,40102911000001102,174091000001101
40017011000001105,40102911000001102,174091000001101
4001711000001101,324759001,9484001000001108
40017311000001108,40102911000001102,174091000001101
40017611000001103,40102911000001102,174091000001101
40017911000001109,40102811000001107,174091000001101
40018411000001102,330286001,154891000001106
4002011000001106,4018211000001102,9351801000001102
40020211000001105,322906007,154931000001103
400211000001104,134614006,9377101000001100
4002211000001101,4018211000001102,9351801000001102
40022811000001107,40121411000001106,174481000001109
40023011000001105,7566411000001109,155031000001103
40023211000001100,7566411000001109,9684601000001102
40023311000001108,3418911000001103,155071000001101
40023711000001107,3394511000001108,9684101000001106
40024011000001107,3419011000001107,155081000001104
40024211000001102,3395111000001100,9668401000001107
40024411000001103,3544011000001106,155091000001102
40024511000001104,3395211000001106,9668501000001106
40024811000001101,3543911000001108,155131000001104
4002911000001105,4018911000001106,9303201000001105
40030811000001108,40039011000001105,155171000001102
40031411000001102,7877711000001106,174131000001103
40031511000001103,40038811000001106,155171000001102
40031711000001108,36047711000001107,155181000001100
40032311000001100,36047611000001103,155181000001100
40032811000001109,40039111000001106,155191000001103
40033011000001107,36047811000001104,155181000001100
40034211000001104,39111011000001108,174881000001107
4004011000001100,4009011000001104,9652501000001104
40040211000001108,16132911000001102,174891000001109
40040711000001101,39111111000001109,174881000001107
40040911000001104,39111311000001106,174881000001107
4004111000001104,36057311000001105,9297201000001108
4004711000001103,330952003,9493801000001103
40052211000001107,17334511000001108,155291000001106
40052611000001109,20932911000001106,155291000001106
4005611000001108,4018111000001108,9578401000001107
4006011000001105,331050002,9332001000001101
400611000001102,321812004,9341701000001108
40062811000001103,40087811000001102,114891000001103
40066011000001108,14680311000001102,155331000001101
40077711000001101,40077411000001107,174791000001103
40078811000001108,40078311000001104,174831000001108
4008311000001107,333135004,9227901000001107
4008511000001101,333135004,9305001000001103
40085711000001104,40110711000001100,174281000001108
40086011000001105,40110811000001108,174281000001108
40086311000001108,40110911000001103,174281000001108
40086611000001103,40110511000001105,174281000001108
40086811000001104,40110611000001109,174281000001108
400911000001108,322623000,9396101000001106
40096511000001103,40103611000001103,174171000001101
40099911000001101,7317511000001108,174181000001104
40104011000001107,40110411000001106,174291000001105
40104911000001106,38898111000001109,174331000001100
40105111000001107,332181006,174371000001103
40105311000001109,332189008,174371000001103
40105511000001103,8794811000001106,231081000001100
40105811000001100,20933011000001103,174391000001104
40106011000001102,38896811000001103,174381000001101
40106211000001107,4378111000001103,174381000001101
40106411000001106,20932711000001109,174391000001104
40107311000001101,40163611000001104,174931000001101
40107611000001106,40163011000001106,174931000001101
40107911000001100,40163111000001107,174931000001101
40108511000001106,19199911000001109,174391000001104
40109011000001108,17313011000001105,174391000001104
4010911000001109,331260000,9553401000001102
40109211000001103,18519511000001108,174391000001104
40109611000001101,16210911000001108,174391000001104
401111000001104,35938811000001107,9273901000001103
40113111000001108,11139511000001103,9507101000001109
40113311000001105,36564011000001106,9241601000001107
40114411000001100,40241511000001105,175781000001104
40114711000001106,40163211000001101,174971000001104
40115011000001108,40163311000001109,174971000001104
40115711000001105,40121511000001105,174491000001106
40116311000001101,40162811000001108,174871000001105
40116611000001106,330239000,9450701000001109
40116811000001105,330202001,9450701000001109
40117311000001103,40162511000001105,175081000001102
40117511000001109,330274004,9450701000001109
40118111000001104,40162711000001100,175081000001102
40118411000001109,40162611000001109,175081000001102
40118711000001103,40162411000001106,175081000001102
40119111000001106,35061811000001102,174531000001106
40119911000001109,10579511000001100,174581000001105
401211000001105,318994006,9365001000001102
40122211000001100,39020311000001104,9509601000001106
40122911000001109,426586000,11707401000001105
40123111000001100,36131011000001107,11376501000001104
40123311000001103,36131311000001105,11376501000001104
40123511000001109,36126511000001106,9482001000001101
40124411000001108,40163911000001105,174981000001102
40124911000001100,40164011000001108,174981000001102
40126911000001108,40163811000001100,174991000001100
4013211000001105,4017911000001105,9209901000001108
4013411000001109,4018511000001104,9666301000001103
4014111000001102,14612311000001101,9394201000001105
40142811000001101,40163711000001108,175031000001101
4014511000001106,4030411000001107,9267901000001101
40145611000001109,21699111000001103,175791000001102
40146311000001109,16132911000001102,175831000001107
40147711000001106,10579511000001100,175871000001109
4014911000001104,4026911000001104,9346401000001108
40150111000001106,40241711000001100,12460901000001105
401511000001108,323014008,9461401000001102
40151111000001100,40163511000001103,175071000001104
40151411000001105,40163411000001102,175071000001104
4015711000001102,4027111000001104,9346401000001108
4015911000001100,4018011000001107,9537301000001103
4016411000001104,4027011000001100,9346401000001108
4016811000001102,4019011000001102,9677001000001107
40180811000001105,36047011000001105,94371000001104
4019211000001107,331995007,9513101000001103
4019511000001105,36015811000001103,9464701000001107
40198511000001109,40206811000001106,175191000001101
40199011000001106,40207211000001107,175231000001108
40202111000001103,40206211000001105,175231000001108
40202911000001100,40206511000001108,175231000001108
40203311000001106,35854311000001104,175271000001105
40203711000001105,40206611000001107,175231000001108
4020411000001105,4031311000001105,9538201000001106
40204311000001108,40206311000001102,175231000001108
40204611000001103,40206711000001103,175231000001108
40205311000001107,40227811000001104,175391000001103
40206011000001100,40206411000001109,175231000001108
4020911000001102,4030211000001108,9196201000001108
4021011000001105,4030411000001107,9579801000001101
40211000001102,317430009,9333301000001109
40213411000001101,40235411000001105,175471000001106
40213911000001109,40235311000001103,175471000001106
4021411000001101,4031011000001107,9501501000001106
4021611000001103,36037711000001108,9474101000001100
40219311000001106,40227411000001101,94131000001104
40219811000001102,40228211000001101,9451601000001105
40220111000001105,40228311000001109,9451601000001105
40220411000001100,40228411000001102,9451601000001105
40220711000001106,39111011000001108,9555101000001109
40220911000001108,26148711000001101,12218001000001108
40221511000001108,40228111000001107,9676901000001108
4022311000001104,4030711000001101,9286001000001101
4022611000001109,4031111000001108,9201201000001104
4023011000001106,39699611000001102,9502401000001101
4023111000001107,4030811000001109,9652601000001100
40231111000001102,40235111000001100,9676901000001108
40231411000001107,40235211000001106,9676901000001108
40231811000001109,40234911000001101,175431000001109
40233111000001101,36022411000001102,9401101000001107
40233411000001106,36022511000001103,9401101000001107
40236611000001103,40389611000001107,31131000001109
4023711000001108,331832008,9264301000001107
40237311000001106,40289911000001109,184321000001108
40237511000001100,330507008,11468501000001103
40239111000001103,40241111000001101,175881000001106
40240111000001107,40241211000001107,175881000001106
40240511000001103,40241311000001104,175881000001106
402411000001104,3398911000001108,9581701000001101
40243311000001103,40418611000001106,13034001000001109
40243511000001109,40272311000001107,175881000001106
40243811000001107,40272411000001100,175881000001106
40245811000001106,40272511000001101,175881000001106
40246911000001108,40272611000001102,175881000001106
4024711000001105,4030911000001104,9319801000001106
40248011000001108,38555211000001104,175931000001100
40249811000001109,40249611000001105,93221000001106
40251311000001101,40261911000001107,194571000001103
4025211000001102,35369911000001105,9508401000001104
40252211000001102,40272711000001106,175881000001106
40252911000001106,40272811000001103,175881000001106
40253611000001105,40272211000001104,175881000001106
4026011000001103,36565211000001100,9214601000001102
40260311000001101,40272911000001108,175971000001103
4026411000001107,36565211000001100,9333701000001108
40266811000001107,40558711000001100,12089801000001100
402711000001105,327278008,9685401000001104
4027611000001107,4030311000001100,9395901000001101
40276611000001101,40289611000001103,194591000001104
40277111000001107,40307211000001103,93231000001108
40278111000001108,40290011000001101,12230701000001101
40278411000001103,40290111000001100,194631000001104
4027911000001101,324860002,9245301000001104
40280111000001101,40289811000001104,175881000001106
4028311000001101,4033211000001103,9518601000001104
4028511000001107,408027002,9196401000001107
4028811000001105,4033311000001106,9450501000001103
40290711000001104,39718011000001105,92941000001103
4029411000001100,4033111000001109,9585201000001107
40298411000001108,24104511000001103,12086701000001103
40306411000001101,40329811000001103,93241000001101
40307911000001107,40329911000001108,93251000001103
403111000001103,36037311000001109,9519901000001102
403211000001109,329862007,9306101000001109
40322211000001107,36047811000001104,94521000001105
40322411000001106,38897011000001107,94441000001104
40322611000001109,36047811000001104,94531000001107
40325011000001107,40326811000001109,94241000001103
40328311000001101,40329711000001106,155291000001106
40335711000001106,35373011000001104,93271000001105
40335911000001108,35375311000001100,93281000001107
40336211000001105,40366711000001106,93331000001104
40336511000001108,40366511000001101,93291000001109
40336811000001106,40366611000001102,93291000001109
40337211000001107,40366811000001103,93291000001109
4034311000001108,4053611000001100,9483801000001104
4034911000001109,4053711000001109,9463001000001108
4035011000001109,36127411000001109,9516001000001108
4035511000001101,36126911000001104,9402201000001108
4035611000001102,39718911000001109,9333701000001108
40356111000001103,40366211000001104,93371000001102
403611000001106,377414004,9542101000001103
4036911000001101,4052911000001104,9662701000001103
4037511000001105,332376005,9506001000001105
40375811000001100,40389211000001105,9676901000001108
40377211000001109,329153007,93551000001100
40377411000001108,7525811000001108,93721000001100
40377811000001105,9004411000001108,9204601000001100
40378011000001103,327384009,9213801000001101
40379011000001108,40388511000001102,94021000001100
40379311000001106,704465002,10714001000001104
40380311000001106,36045711000001101,9397201000001102
40380511000001100,36045511000001106,9397201000001102
40381711000001102,19973811000001109,11475301000001108
4038211000001106,326008008,9514801000001109
40382111000001108,36145111000001106,9254801000001105
40382411000001103,40389311000001102,93821000001105
40382611000001100,12564411000001103,93771000001101
40383111000001102,40388411000001101,93761000001106
40383811000001109,40389111000001104,12088501000001105
40384111000001100,40388311000001108,93861000001104
40384611000001108,40389011000001100,93741000001105
40385811000001108,40389411000001109,93821000001105
40386011000001106,19223111000001102,9230601000001102
40386811000001100,376119006,9239801000001108
40388011000001105,40389711000001103,93781000001104
4038811000001107,326766003,9202101000001100
40390511000001101,40470411000001102,94321000001103
40391011000001100,40394911000001103,9676901000001108
40391411000001109,40558611000001109,215041000001101
40391811000001106,40394711000001100,9676901000001108
4039211000001101,4054011000001109,9329901000001106
40392111000001109,40394811000001108,9676901000001108
40392311000001106,326860000,9273501000001106
40392511000001100,16102211000001103,10365901000001101
40392711000001105,13718611000001103,9741001000001107
40392911000001107,13718711000001107,9741001000001107
40393111000001103,11475311000001105,9741001000001107
40393811000001105,40395011000001103,94041000001105
40394011000001102,37082511000001105,9362101000001109
4039711000001108,4054111000001105,9329901000001106
4040311000001101,318935009,9302201000001103
4040811000001105,331613004,12885801000001104
4040911000001100,4053411000001103,9402601000001105
404111000001101,330059005,9212701000001101
4041111000001109,318934008,9302201000001103
4041711000001105,4053511000001104,9402601000001105
4043811000001103,38895611000001107,9215601000001101
40442811000001100,40442611000001104,94631000001108
40443211000001107,40443011000001102,94581000001106
40444911000001101,40455811000001109,94081000001104
40445111000001100,40455711000001101,94081000001104
40445311000001103,34606611000001108,94061000001106
40445511000001109,16197411000001103,94061000001106
40447611000001101,14938211000001103,94541000001100
404511000001105,318607008,9234801000001109
4045411000001101,4052411000001107,9540801000001105
40456811000001101,40470511000001103,229631000001106
4045711000001107,38895411000001109,9215601000001101
40459511000001109,10694111000001105,94551000001102
40460011000001100,23304711000001104,9488301000001100
40460211000001105,371616001,9524701000001105
40460411000001109,330873002,9451701000001100
40460811000001106,36129511000001101,11376501000001104
40461011000001109,36130211000001108,11376501000001104
40461211000001104,36130411000001107,11376501000001104
40461411000001100,36130711000001101,11376501000001104
40461711000001106,36130911000001104,11376501000001104
40461911000001108,36131011000001107,11376501000001104
40462111000001100,36131311000001105,11376501000001104
40462311000001103,36131511000001104,11376501000001104
40462511000001109,319964008,9457701000001105
40463011000001105,321915003,9491201000001103
40463211000001100,323353008,9539301000001109
40463411000001101,18162111000001102,12466901000001108
40463611000001103,23108811000001105,9505601000001108
40464011000001107,40470711000001108,9676901000001108
40464411000001103,40470911000001105,9676901000001108
40466811000001108,40470611000001104,9676901000001108
40467111000001103,40470811000001100,9676901000001108
40467411000001108,40471011000001102,9676901000001108
40467911000001100,40491711000001108,94561000001104
40469911000001107,40492011000001103,94561000001104
40471311000001104,40491511000001103,94671000001105
40471711000001100,40491811000001100,94561000001104
40471911000001103,17313011000001105,11082401000001108
40472111000001106,40518511000001101,9364701000001104
40472211000001100,29748711000001104,11082401000001108
40474211000001109,9315411000001108,9322601000001107
40476111000001105,40491611000001104,94561000001104
40476611000001102,324821004,9379701000001108
40476811000001103,36123411000001102,327881000001107
40477011000001107,40491911000001105,94561000001104
40477111000001108,14254711000001104,9897301000001109
40477511000001104,36124011000001108,327881000001107
40477611000001100,19842111000001101,9897301000001109
40477811000001101,19842211000001107,9897301000001109
40478511000001100,21496211000001102,11472901000001100
40478711000001105,36124311000001106,327881000001107
40479111000001102,36124611000001101,327881000001107
40479311000001100,24510311000001109,327881000001107
40479711000001101,40492111000001102,94561000001104
40480211000001108,377360003,9395201000001106
40484711000001107,7875811000001108,94571000001109
40485111000001105,15914311000001102,94571000001109
40485311000001107,7877711000001106,94571000001109
40485611000001102,34447811000001100,94571000001109
40485911000001108,15914411000001109,94571000001109
40487711000001100,327419007,174331000001100
40488211000001106,38894011000001104,348281000001106
40488411000001105,38893911000001102,348281000001106
404911000001103,3553411000001103,9627501000001102
40504911000001103,38897511000001104,94771000001103
40506011000001107,40518411000001100,94691000001109
4051211000001101,325411009,9479701000001103
40513311000001104,29903311000001108,12471601000001101
40513511000001105,29903411000001101,12471601000001101
40513811000001108,323047004,9372701000001101
40514311000001102,11139411000001102,9507101000001109
4051611000001104,325412002,9479701000001103
40517611000001101,11139511000001103,9507101000001109
40517911000001107,40518211000001104,94681000001107
4051911000001105,325413007,9479701000001103
40520111000001102,400771006,225351000001107
4052211000001108,325410005,9479701000001103
40535411000001102,40548311000001101,225441000001100
40540811000001107,40558311000001104,9302601000001101
405411000001107,318591005,9225501000001109
4054311000001107,36030511000001102,9197001000001104
40551211000001103,40558011000001102,13287001000001100
40552311000001102,326064008,9266901000001104
40554511000001103,38752611000001105,9372701000001101
4055511000001100,324158001,9471301000001101
40555211000001100,40558211000001107,11374901000001103
40556311000001103,40558511000001105,225461000001104
40556911000001102,40557211000001108,174271000001106
40559411000001103,317965001,296971000001101
40560811000001102,40686511000001105,430281000001100
40561011000001104,27624211000001104,13033301000001105
4056111000001103,4062411000001101,9240801000001102
40561311000001101,10694311000001107,174391000001104
40561511000001107,40573711000001109,12468901000001107
40562011000001107,329232007,235521000001108
40563811000001109,38893811000001107,245761000001107
4056411000001108,36028711000001106,9495001000001106
40564111000001100,38893711000001104,245761000001107
4056511000001107,4062511000001102,9528201000001109
40567111000001105,14743211000001100,327791000001103
40568211000001100,28808111000001108,245771000001102
40568311000001108,14680311000001102,155331000001101
40569011000001100,40573611000001100,245781000001100
40569311000001102,40573611000001100,245781000001100
40569811000001106,35896311000001101,245781000001100
40570111000001101,35896311000001101,245781000001100
40570411000001106,330781005,327781000001100
40570511000001105,10579511000001100,327831000001108
4057111000001100,36028811000001103,9495001000001106
40571411000001102,40571211000001101,327831000001108
40576311000001101,40686011000001102,430271000001102
40576611000001106,40686111000001101,430271000001102
40576911000001100,40686211000001107,430271000001102
40577111000001100,39718411000001101,327931000001101
40577311000001103,40686311000001104,430271000001102
40577611000001108,40685911000001105,430271000001102
4057911000001102,318550008,9247501000001101
4058211000001105,347186008,9541201000001102
40587511000001103,39355811000001104,348171000001104
40587711000001108,39355711000001107,348171000001104
4058911000001101,36028911000001108,9470801000001102
40589111000001101,40596111000001105,12865701000001105
40591711000001100,35149111000001105,296981000001104
40593811000001107,40687611000001106,450671000001103
40594211000001109,40687611000001106,450671000001103
40594411000001108,40687611000001106,450671000001103
40594611000001106,40687611000001106,450671000001103
40594811000001105,40687611000001106,450671000001103
40595711000001103,35149111000001105,379091000001107
40596311000001107,40687811000001105,450681000001101
40596511000001101,40687811000001105,450681000001101
40596711000001106,40687811000001105,450681000001101
40596911000001108,40687811000001105,450681000001101
4059711000001107,324579006,9377401000001106
40597111000001108,40687811000001105,450681000001101
40599811000001109,40608711000001102,327891000001109
40600011000001101,10245211000001108,482081000001104
40600611000001108,10190611000001108,399381000001100
40601311000001108,40608311000001101,327891000001109
40601611000001103,40608411000001108,327891000001109
40601911000001109,40608511000001107,327891000001109
40602211000001107,40608611000001106,327891000001109
40603211000001101,40609111000001105,13079501000001103
40604411000001104,40608911000001100,13130801000001102
40604811000001102,40689311000001106,482231000001105
40605311000001105,40617711000001100,328181000001100
40606811000001109,40609011000001109,327871000001105
4060911000001105,36037411000001102,9369301000001102
40612311000001101,14951911000001104,378971000001101
4061511000001105,36037511000001103,9369301000001102
40615111000001105,35925111000001108,378931000001103
40617211000001107,40617811000001108,328171000001102
40617511000001105,40617911000001103,328171000001102
4061811000001108,39696811000001109,9369301000001102
40619011000001106,40651411000001106,378991000001102
4062011000001105,35902811000001100,9575301000001109
40620611000001100,40651311000001104,378981000001104
40620811000001101,40687511000001107,450671000001103
40621711000001101,40687711000001102,450681000001101
40625611000001108,40627311000001106,348181000001102
40625911000001102,40627211000001103,348181000001102
40626211000001100,40651711000001100,379031000001106
40626411000001101,40651811000001108,379031000001106
40627811000001102,40634611000001105,348191000001100
4062811000001104,36022411000001102,9401201000001100
40629711000001102,14952411000001102,378971000001101
40629911000001100,14952311000001109,378971000001101
40630111000001106,14952211000001101,378971000001101
40630611000001103,14952111000001107,378971000001101
40631111000001100,14952011000001106,378971000001101
40631411000001105,38894011000001104,348271000001109
40631611000001108,38893911000001102,348271000001109
40632811000001103,40634411000001107,348231000001107
40633111000001104,40634511000001106,348231000001107
4063511000001109,4072111000001100,9401301000001109
40636011000001108,40651211000001107,175091000001100
40636211000001103,39819111000001101,94231000001105
40636411000001104,39819111000001101,94231000001105
40637511000001103,40651511000001105,379071000001108
40641111000001104,40687911000001100,9685901000001108
40641411000001109,40687911000001100,9685901000001108
40641611000001107,40687911000001100,9685901000001108
40643111000001103,40652011000001105,379081000001105
40643911000001100,40652111000001106,379081000001105
40645211000001108,40652211000001100,379081000001105
40645511000001106,40651911000001103,379081000001105
4065011000001100,4072211000001106,9401301000001109
40650711000001108,24541511000001101,154731000001101
40650911000001105,375739006,450561000001109
40652511000001102,40652311000001108,13289001000001105
40656011000001109,40689111000001109,450591000001100
40657111000001108,40686611000001109,430231000001104
40657511000001104,24541111000001105,154731000001101
40658011000001108,330814003,440321000001107
40660111000001101,40688311000001100,9643001000001101
40660811000001108,40689211000001103,482071000001101
4066111000001105,36022511000001103,9401201000001100
40665711000001105,40688111000001102,9744201000001104
40665811000001102,40688111000001102,9744201000001104
4066611000001102,330440001,9223701000001104
40666111000001103,40688111000001102,9744201000001104
40667211000001106,40688011000001103,9744201000001104
40668111000001104,40688211000001108,9744201000001104
4066911000001108,322184008,9401101000001107
4067211000001102,332453006,9308201000001101
40674211000001106,40687411000001108,9671701000001104
40674511000001109,40687411000001108,9671701000001104
40674711000001104,40687411000001108,9671701000001104
40675011000001102,40687411000001108,9671701000001104
4067511000001104,36029911000001100,9334901000001107
40675311000001104,40687411000001108,9671701000001104
40675511000001105,40687411000001108,9671701000001104
40676411000001102,40686811000001108,430491000001102
40677011000001109,40688811000001109,12763801000001102
40677211000001104,40688811000001109,12763801000001102
40677711000001106,40688811000001109,12763801000001102
40677911000001108,40688811000001109,12763801000001102
4067811000001101,347971001,12882201000001106
40678111000001106,40688811000001109,12763801000001102
40678311000001108,40688811000001109,12763801000001102
40679911000001101,40686711000001100,430181000001109
40680211000001105,40688711000001101,13285301000001106
40680511000001108,40685711000001108,430191000001106
40680611000001107,40688711000001101,13285301000001106
40680911000001101,40688711000001101,13285301000001106
4068111000001109,322193009,9508401000001104
40681111000001105,40688711000001101,13285301000001106
40681311000001107,40688711000001101,13285301000001106
40681511000001101,40688711000001101,13285301000001106
40683311000001108,40688911000001104,12763801000001102
40683511000001102,40688911000001104,12763801000001102
40683711000001107,40688911000001104,12763801000001102
40683911000001109,40688911000001104,12763801000001102
4068411000001104,4071711000001106,9628001000001107
40684111000001108,40688911000001104,12763801000001102
40684311000001105,40688911000001104,12763801000001102
4068811000001102,4071911000001108,9646101000001106
40689611000001101,40687311000001101,430331000001108
40691811000001102,40700511000001100,430371000001105
4069211000001108,36032011000001109,9359201000001102
40692811000001106,40700611000001101,430371000001105
40693911000001108,40700411000001104,430371000001105
4069511000001106,4071811000001103,9642201000001100
40695211000001100,39020311000001104,450571000001104
40695411000001101,39020611000001109,450571000001104
40695611000001103,39020511000001105,450571000001104
40695911000001109,40700311000001106,13285301000001106
40696111000001100,40700311000001106,13285301000001106
40696311000001103,40700311000001106,13285301000001106
40696511000001109,40700311000001106,13285301000001106
40696711000001104,40700311000001106,13285301000001106
40696911000001102,40700311000001106,13285301000001106
4070011000001100,36031911000001102,9359201000001102
40700911000001107,40711211000001107,12763801000001102
407011000001105,39023611000001100,9384501000001107
40701111000001103,40711211000001107,12763801000001102
40701311000001101,40711211000001107,12763801000001102
40701511000001107,40711211000001107,12763801000001102
40701711000001102,40711211000001107,12763801000001102
40701911000001100,40711211000001107,12763801000001102
4070211000001105,4072411000001105,9291201000001102
40702311000001105,40706311000001109,430471000001101
40703311000001100,35927211000001105,430391000001109
40703511000001106,10774711000001108,430381000001107
40703911000001104,320818006,430431000001103
4070511000001108,4072611000001108,9290701000001101
40708311000001108,40712411000001101,450581000001102
4070911000001101,36053811000001107,9291301000001106
40709211000001105,40711511000001105,450631000001100
40709411000001109,317548002,450731000001108
40709711000001103,317548002,450691000001104
4071311000001107,36040411000001100,9525201000001101
40713811000001107,23464611000001101,92331000001106
40714011000001104,330784002,482191000001103
40720511000001105,40711311000001104,9636201000001100
40720711000001100,40711411000001106,9636201000001100
40723011000001107,40730911000001100,481931000001108
40723411000001103,40731011000001108,481931000001108
40723811000001101,40731111000001109,481931000001108
40724411000001100,40731211000001103,481931000001108
40725111000001109,40731311000001106,481931000001108
40725511000001100,40731211000001103,481931000001108
40725811000001102,40731511000001100,481931000001108
40726111000001103,40731411000001104,481931000001108
40726411000001108,40731411000001104,481931000001108
40726511000001107,40731311000001106,481931000001108
40726811000001105,40731211000001103,481931000001108
40727111000001100,40731611000001101,481931000001108
40727311000001103,40731311000001106,481931000001108
40727611000001108,40731711000001105,481931000001108
40727711000001104,40731311000001106,481931000001108
40728011000001100,40731811000001102,481931000001108
40728911000001101,40731011000001108,481931000001108
40729711000001107,40731911000001107,481931000001108
407311000001108,39702411000001100,9237001000001106
40733311000001107,37899511000001101,481891000001100
40733711000001106,22480211000001104,481891000001100
4073411000001101,4078311000001100,9531101000001108
40734411000001102,3437111000001108,9248901000001105
40734611000001104,10064611000001108,231391000001101
40734911000001105,40735511000001102,9742901000001104
40735711000001107,28422411000001100,502031000001106
40736011000001101,40753111000001109,9742901000001104
40736211000001106,40753111000001109,9742901000001104
40736411000001105,40753111000001109,9742901000001104
40736711000001104,40754811000001104,482031000001103
40737011000001103,40754911000001109,482031000001103
40737211000001108,40711411000001106,9636201000001100
40737411000001107,40711411000001106,9636201000001100
40738511000001105,40753611000001101,9636201000001100
40739011000001107,40753211000001103,9742901000001104
4074011000001107,4077911000001100,9298401000001106
40742011000001101,40753911000001107,9663901000001109
40742811000001107,40776811000001109,482131000001104
4074311000001105,323396003,9564701000001101
40743111000001106,40777011000001100,482131000001104
40743311000001108,40753911000001107,9663901000001109
40744311000001105,40753911000001107,9663901000001109
40745211000001101,40754711000001107,13273401000001109
40746711000001100,39704111000001102,482781000001101
40746911000001103,39704011000001103,482781000001101
40749011000001108,32472211000001106,10714001000001104
4074911000001106,36131011000001107,9296001000001100
40752211000001109,40766811000001104,13059301000001107
40756011000001100,40765911000001102,9663901000001109
40757511000001105,40777511000001108,482171000001102
40758111000001100,40777111000001104,482171000001102
40758611000001108,40777211000001105,482171000001102
40759011000001106,40777311000001102,482171000001102
4075911000001105,4078011000001103,9298401000001106
40759411000001102,40777411000001109,482171000001102
40770011000001101,40584911000001104,482871000001106
40770611000001108,40585011000001104,482871000001106
407711000001107,329587009,9261401000001101
40771411000001101,40388511000001102,482281000001109
40774111000001109,38082411000001101,482091000001102
4077511000001107,4078111000001102,9632901000001106
40787711000001107,33595611000001107,12865301000001106
4078811000001109,36015411000001100,9331301000001108
4079111000001109,36027611000001101,9536001000001104
4079811000001102,36027711000001105,9536001000001104
408011000001106,320889007,9193401000001101
40811000001101,36142611000001107,9464501000001101
408111000001107,39731911000001109,9496401000001106
4081111000001103,4090311000001107,9464701000001107
40812311000001105,330781005,482191000001103
4081411000001108,4090711000001106,9331601000001102
40816411000001102,329159006,430331000001108
40817811000001103,40829111000001108,482331000001101
40818011000001105,40829011000001107,9239601000001109
4082011000001107,4090411000001100,9581501000001107
40821211000001103,34032511000001109,12911901000001103
40821411000001104,34032511000001109,12911901000001103
40823211000001104,14057611000001107,482371000001104
40828711000001100,40828911000001103,9206801000001109
4083011000001103,4090511000001101,9244301000001103
40830311000001103,414606006,482481000001105
408311000001109,3399911000001100,9669201000001102
40832211000001107,33631611000001108,12866301000001100
40832711000001100,33631611000001108,12866301000001100
40833011000001106,10245211000001108,482491000001107
4083311000001100,4090811000001103,9340001000001101
40833611000001104,40845211000001103,12754901000001101
4083511000001106,4114611000001103,9302401000001104
4083711000001101,4090511000001101,9244301000001103
4084011000001101,322604007,9536001000001104
40840111000001101,8794811000001106,482471000001108
40841511000001103,29903611000001103,12471501000001100
4084511000001109,324504002,9527901000001100
40845911000001107,317512004,9660901000001100
40846211000001109,38753211000001102,9671001000001101
40848511000001108,34878611000001106,482571000001109
4085011000001102,4090111000001105,9251801000001108
40851611000001102,40859611000001101,482581000001106
40852311000001103,31087411000001106,94281000001109
40853811000001104,22226311000001102,482881000001108
40854011000001107,14608411000001108,482881000001108
4085411000001106,39721811000001102,9222801000001104
4085511000001105,321347002,9337301000001101
4085911000001103,39703211000001105,9506501000001101
40861711000001103,40874711000001107,482831000001109
40861911000001101,4339911000001106,482791000001104
40862111000001109,17312911000001102,174391000001104
40862311000001106,19200011000001102,174391000001104
40862511000001100,20932811000001101,174391000001104
